,Text,language,english
1187,All matte face makeup and a glossy lip  chefs kiss  vanessa_gyimah achieved this look with fitmefoundation shade  deep bronze instantagerewind concealer in tan  caramel hypereasyliner falsieslashlift mascara lastingfix banana powder and liftergloss in crystal   mnyitlook regram maybellinepartner ,en,All matte face makeup and a glossy lip  chefs kiss  vanessa_gyimah achieved this look with fitmefoundation shade  deep bronze instantagerewind concealer in tan  caramel hypereasyliner falsieslashlift mascara lastingfix banana powder and liftergloss in crystal   mnyitlook regram maybellinepartner 
1188,Its sagitariusseason maybelline fam Tag a fellow fire sign in the comments below Known for their sparky and honest sometimes a little too honest personality these archer signs would look amazing in our limited edition superstaymatteink Into the Zodiac collection Sagittarius shade Pick one up for your friends today ,en,Its sagitariusseason maybelline fam Tag a fellow fire sign in the comments below Known for their sparky and honest sometimes a little too honest personality these archer signs would look amazing in our limited edition superstaymatteink Into the Zodiac collection Sagittarius shade Pick one up for your friends today 
1189,CALLING ALL  densydonbosc is wearing our superstaymatteink Into the Zodiac collection Sagittarius shade Find your astrology shade today available for a limited time at your local drug store ,en,CALLING ALL  densydonbosc is wearing our superstaymatteink Into the Zodiac collection Sagittarius shade Find your astrology shade today available for a limited time at your local drug store 
1190,A day in the UK with isabellekategm Here shes rocking our superstayactivewear foundation instantagerewind eraser liftergloss and ultimatte lippie Comment your fave product below ,en,A day in the UK with isabellekategm Here shes rocking our superstayactivewear foundation instantagerewind eraser liftergloss and ultimatte lippie Comment your fave product below 
1191,Which fitmefoundation is going to be a part of your holiday look  Let us know by dropping the matching emoji in the comments     Dewy  Smooth    Matte  Poreless ,en,Which fitmefoundation is going to be a part of your holiday look  Let us know by dropping the matching emoji in the comments     Dewy  Smooth    Matte  Poreless 
1192,Not sure which look to rock to the living room tomorrow  Recreate tashjanecollins glam with our Nudes Of New York Palette Tattoo Studio Liquid Ink Liner skyhighmascara fitmefoundation fitmeoncealer  expressbrow and superstaymatteink shade chai genius   mnyitlook regram maybellinepartner ,en,Not sure which look to rock to the living room tomorrow  Recreate tashjanecollins glam with our Nudes Of New York Palette Tattoo Studio Liquid Ink Liner skyhighmascara fitmefoundation fitmeoncealer  expressbrow and superstaymatteink shade chai genius   mnyitlook regram maybellinepartner 
1193,All the Thanksgiving shades you need right at your local drugstore Shop our superstayinkcrayon for comfortable pigment that lasts up to  hours ,en,All the Thanksgiving shades you need right at your local drugstore Shop our superstayinkcrayon for comfortable pigment that lasts up to  hours 
1194,superstaymatteink shade believer Drop a  below if youre wearing a deep lip today ,en,superstaymatteink shade believer Drop a  below if youre wearing a deep lip today 
1195,This holiday season were serving   looks with superstaymatteink lipstick skyhighmascara and Nudes of New York Eyeshadow Palette Double tap if you love these products as much as we do  ,en,This holiday season were serving   looks with superstaymatteink lipstick skyhighmascara and Nudes of New York Eyeshadow Palette Double tap if you love these products as much as we do  
1196,rachrigler completes her look with our NEW liftergloss Quartzd Collection shade sand  Which color are you currently obsessed with Let us know in the comment section below MaybellinePartner ,en,rachrigler completes her look with our NEW liftergloss Quartzd Collection shade sand  Which color are you currently obsessed with Let us know in the comment section below MaybellinePartner 
1197,A wand that does it all Shop our skyhighmascara  for long lifted lashes that have volume too ,en,A wand that does it all Shop our skyhighmascara  for long lifted lashes that have volume too 
1198,Rain or snow our superstayactivewear foundation has your back This foundation defies water sweat and transfer for H of wear ,en,Rain or snow our superstayactivewear foundation has your back This foundation defies water sweat and transfer for H of wear 
1199,jourdansloane came through with the makeup inpo we didnt know we needed  She is wearing our Blushed Nudes Eye Shadow Palette falsieslashlift mascara superstaymatteink in seductress and liftergloss in ice   maybellinepartner regram mnyitlook ,en,jourdansloane came through with the makeup inpo we didnt know we needed  She is wearing our Blushed Nudes Eye Shadow Palette falsieslashlift mascara superstaymatteink in seductress and liftergloss in ice   maybellinepartner regram mnyitlook 
1200,Have you shopped out new LIFTERGLOSS Quartzd collection yet Keep your lips hydrated and plump all season long with these crystal inspired shades Tag a friend who needs to try below ,en,Have you shopped out new LIFTERGLOSS Quartzd collection yet Keep your lips hydrated and plump all season long with these crystal inspired shades Tag a friend who needs to try below 
1201,BERRY WINTER LIP Here saachibhasin uses our superstayinkcrayon to get a dimensional ombré look Double tap to show her some love regram holidaymakeup ombrelips ,fr,
1202, Its Cyber Monday  head to our story to shop  deals on some of our best selling products such as superstayinkcrayon and more ,en, Its Cyber Monday  head to our story to shop  deals on some of our best selling products such as superstayinkcrayon and more 
1203,Skip the salon hassle and achieve lifted tinted brows with our NEW Tattoo Studio Brow Lift Stick Here is how it works Step  Lift brows into place using the lifter brush end Step  Tint brow hairs with wax stick Step  Sculpt brows with lifter brush Tap the link in our bio to shop ,en,Skip the salon hassle and achieve lifted tinted brows with our NEW Tattoo Studio Brow Lift Stick Here is how it works Step  Lift brows into place using the lifter brush end Step  Tint brow hairs with wax stick Step  Sculpt brows with lifter brush Tap the link in our bio to shop 
1204,Tattoo Studio Brow lift is the fastest way to achieve tinted lifted and sculpted brows  Find your shade or just sculp with our clear shade Click on the link in our bio to shop this makeup musthave  ,en,Tattoo Studio Brow lift is the fastest way to achieve tinted lifted and sculpted brows  Find your shade or just sculp with our clear shade Click on the link in our bio to shop this makeup musthave  
1205,Serve fall vibes with superstaymatteink liquid lipstick shade caramel collector  Which shade has been your goto for the season  Let us know in the comments below  ,en,Serve fall vibes with superstaymatteink liquid lipstick shade caramel collector  Which shade has been your goto for the season  Let us know in the comments below  
1206,QUARTZD DREAMS Have you shopped our newest liftergloss collection Available at your local drugstore these hydrating glosses are perfect to keep your lips plump and nourished in the chilly winter air ,en,QUARTZD DREAMS Have you shopped our newest liftergloss collection Available at your local drugstore these hydrating glosses are perfect to keep your lips plump and nourished in the chilly winter air 
1207,The secret to a warm flushed look is cheekheat gel cream  This formula glides onto the skin leaving behind a soft dewy finish  ,en,The secret to a warm flushed look is cheekheat gel cream  This formula glides onto the skin leaving behind a soft dewy finish  
1208,Cant decide which mascara is right for you Try our NEW Mascara Mood filter Whether you want to channel a runway queen or beach goddess theres a mascara for any situation Head to our filters tab on our profile to try it out Tag us in your end result for a chance to be featured ,en,Cant decide which mascara is right for you Try our NEW Mascara Mood filter Whether you want to channel a runway queen or beach goddess theres a mascara for any situation Head to our filters tab on our profile to try it out Tag us in your end result for a chance to be featured 
1209,All it takes is ONE product to achieve the salon look of lifted and sculpted brows from HOME   Our New Tattoo Studio Brow is a doublesided stick that smoothes and lifts brow hairs into place Tag a friend who needs to add this product to their makeup collection  ,en,All it takes is ONE product to achieve the salon look of lifted and sculpted brows from HOME   Our New Tattoo Studio Brow is a doublesided stick that smoothes and lifts brow hairs into place Tag a friend who needs to add this product to their makeup collection  
1210,LIFTERGLOSS shade Opal Double tap if you love a hydrating gloss for the winter ,en,LIFTERGLOSS shade Opal Double tap if you love a hydrating gloss for the winter 
1211,The ultimate Duo  Protect your skin with SPF  AND extend the wear of your makeup with fitmeprimer Wear it alone or pair it with your favorite product such as fitmefoundation for poreless and flawlesslooking skin that lasts up to H  ,en,The ultimate Duo  Protect your skin with SPF  AND extend the wear of your makeup with fitmeprimer Wear it alone or pair it with your favorite product such as fitmefoundation for poreless and flawlesslooking skin that lasts up to H  
1212,Look at those Lashes  styledbyale cant help but smile when her lashes look long and voluminous  thanks to skyhighmascara Double tap if this is your goto mascara maybellinepartner mnyitlook regram ,en,Look at those Lashes  styledbyale cant help but smile when her lashes look long and voluminous  thanks to skyhighmascara Double tap if this is your goto mascara maybellinepartner mnyitlook regram 
1213,NEW NEW NEW Inspired by the edgy blush tones of Brooklyn these  new superstayinkcrayon shades give gorgeous pigment and  hours of comfortable wear Tag a friend below thats from the  ,en,NEW NEW NEW Inspired by the edgy blush tones of Brooklyn these  new superstayinkcrayon shades give gorgeous pigment and  hours of comfortable wear Tag a friend below thats from the  
1214,A nude lipstick that lasts Shown here Is makeupbyliz in superstaymatteink shade seductress ,en,A nude lipstick that lasts Shown here Is makeupbyliz in superstaymatteink shade seductress 
1215,Take your natural glam to the next level  by swiping on a bold red lip  melodyslife is wearing superstayinkcrayon in own your empire This lip crayon is easy to apply AND lasts  hours maybellinepartner mnyitlook regram ,en,Take your natural glam to the next level  by swiping on a bold red lip  melodyslife is wearing superstayinkcrayon in own your empire This lip crayon is easy to apply AND lasts  hours maybellinepartner mnyitlook regram 
1216,Where is your favorite spot to visit in Brooklyn Drop your reccos In the comments below We cant get enough of these superstayinkcrayon shades inspired by the edgy blush tones of Brooklyn Shop them all at your local drugstore today ,en,Where is your favorite spot to visit in Brooklyn Drop your reccos In the comments below We cant get enough of these superstayinkcrayon shades inspired by the edgy blush tones of Brooklyn Shop them all at your local drugstore today 
1217,Calling all gloss lovers This liftergloss shade Opal from our NEW Quartzd collection is available now at your local drugstore Tag a friend that needs to try ,en,Calling all gloss lovers This liftergloss shade Opal from our NEW Quartzd collection is available now at your local drugstore Tag a friend that needs to try 
1218,Coffee  and a little concealer are all we need to kick off the week Comment below if fitmeconcealer is your Monday Warrior  ,en,Coffee  and a little concealer are all we need to kick off the week Comment below if fitmeconcealer is your Monday Warrior  
1219,Blush shades youll LOVE now available at your local drugstore Shop our superstayinkcrayon Brooklyn Blush collection for  hours of pigmented wear ,en,Blush shades youll LOVE now available at your local drugstore Shop our superstayinkcrayon Brooklyn Blush collection for  hours of pigmented wear 
1220,SAVE for Holiday party inspo Comment your favorite Maybelline product shown here below For us its the liftergloss lippies that give a shiny plump look and our Tattoo Studio smokey gel pencil that is super easy to apply and blends out for a sultry smokey look ,en,SAVE for Holiday party inspo Comment your favorite Maybelline product shown here below For us its the liftergloss lippies that give a shiny plump look and our Tattoo Studio smokey gel pencil that is super easy to apply and blends out for a sultry smokey look 
1221,Its beginning to look a lot like GLOSSMAS Shop our liftergloss lippies now at target for great deals just in time for the Holidays Shown here is our NEW Quartzd collection ,en,Its beginning to look a lot like GLOSSMAS Shop our liftergloss lippies now at target for great deals just in time for the Holidays Shown here is our NEW Quartzd collection 
1222,Theres nothing better than a longwear comfortable lip Shown here is our superstayinkcrayon shade break the ceiling from our NEW Brooklyn Blush collection available in stores now ,en,Theres nothing better than a longwear comfortable lip Shown here is our superstayinkcrayon shade break the ceiling from our NEW Brooklyn Blush collection available in stores now 
1223,Want to save  on all of your favorite Maybelline products such as fitmefoundation skyhighmascara superstaymatteink and more  Tune in to our amazon Livestream TODAY at  pm ET   pm PT laurengiraldo will be doing her makeup and sharing an exclusive discount code that unlocks  deals Head to our story for more details on the live and locate the link ,en,Want to save  on all of your favorite Maybelline products such as fitmefoundation skyhighmascara superstaymatteink and more  Tune in to our amazon Livestream TODAY at  pm ET   pm PT laurengiraldo will be doing her makeup and sharing an exclusive discount code that unlocks  deals Head to our story for more details on the live and locate the link 
1224,Its time to start planning your holiday look linhniller favorite festive glam is a bold lip  and simple cateye For longlasting and vibrant results she used superstayinkcrayon in rise to the top  maybellinepartner regram mnyitlook ,en,Its time to start planning your holiday look linhniller favorite festive glam is a bold lip  and simple cateye For longlasting and vibrant results she used superstayinkcrayon in rise to the top  maybellinepartner regram mnyitlook 
1225,A red lip you can wear any day Shop this superstayinkcrayon shade make moves from our Brooklyn Blush collection for  hours of comfortable wear Tag a friend below that needs to try ,en,A red lip you can wear any day Shop this superstayinkcrayon shade make moves from our Brooklyn Blush collection for  hours of comfortable wear Tag a friend below that needs to try 
1226,Keep your brows on point with expressbrow  This twosided pencil quickly fills and defines the brows for fuller naturallooking results Tag a friend that needs to try this product out   ,en,Keep your brows on point with expressbrow  This twosided pencil quickly fills and defines the brows for fuller naturallooking results Tag a friend that needs to try this product out   
1227,NEW Weve been waiting for this one Introducing our next big member of the Colossal family curlbounce mascara This iconic formula will bring you big volume AND a bouncy curl for  hours of flake free wear Drop a  below if you cant wait to try ,en,NEW Weve been waiting for this one Introducing our next big member of the Colossal family curlbounce mascara This iconic formula will bring you big volume AND a bouncy curl for  hours of flake free wear Drop a  below if you cant wait to try 
1228, Our next big mascara is HERE Colossal curlbounce Who needs a lash curler when this formula gives you BIG volume and a bouncy curl that stays lifted longer Tag a friend below that needs to try stormreid ,en, Our next big mascara is HERE Colossal curlbounce Who needs a lash curler when this formula gives you BIG volume and a bouncy curl that stays lifted longer Tag a friend below that needs to try stormreid 
1229,Turn up the volume with our NEW curlbounce mascara This formula delivers big volume and a bouncy curl that wont flake or smudge Shop the link in our bio to get it today ,en,Turn up the volume with our NEW curlbounce mascara This formula delivers big volume and a bouncy curl that wont flake or smudge Shop the link in our bio to get it today 
1230,tashjanecollins in our superstaymatteink liquid lipstick shade founder Tag a friend that would look  in this shade  ,en,tashjanecollins in our superstaymatteink liquid lipstick shade founder Tag a friend that would look  in this shade  
1231,This LINER Shop our Tattoo Studio liner for  hours of smudge free wear maybellinepartner alissajanay ,en,This LINER Shop our Tattoo Studio liner for  hours of smudge free wear maybellinepartner alissajanay 
1232,Hit the city  in our Nudes Of New York eyeshadow palette It features  neutral shades that flatter all skin tones and every complexion Which look are you creating tonight a soft bronzy glam or a dramatic burgundy smokey eye  ,en,Hit the city  in our Nudes Of New York eyeshadow palette It features  neutral shades that flatter all skin tones and every complexion Which look are you creating tonight a soft bronzy glam or a dramatic burgundy smokey eye  
1233,cristina_costachemua created this fierce wing with TattooStudio Sharpenable Gel Pencil  This waterproof liner delivers smooth strokes and intense color that lasts up to  hours  regram mnyitlook ,en,cristina_costachemua created this fierce wing with TattooStudio Sharpenable Gel Pencil  This waterproof liner delivers smooth strokes and intense color that lasts up to  hours  regram mnyitlook 
1234,Get long lifted lashes with our skyhighmascara This flexible wand allows you to coat each lash from every angle Shop it today ,en,Get long lifted lashes with our skyhighmascara This flexible wand allows you to coat each lash from every angle Shop it today 
1235,liftergloss shade stone is the perfect every day lip shade Shop it today for hydrated fuller looking lips ,en,liftergloss shade stone is the perfect every day lip shade Shop it today for hydrated fuller looking lips 
1236,Today is your lucky day score a  target gift card   when you spend  on your favorite Maybelline products such as liftergloss and MORE Dont sleep on this deal   this amazing offer ends at midnight  ,en,Today is your lucky day score a  target gift card   when you spend  on your favorite Maybelline products such as liftergloss and MORE Dont sleep on this deal   this amazing offer ends at midnight  
1237,Makeup inspo for the holidays  truleytalentedbeauty created this festive look with fitmefoundation instantagerewind concealer lastingfix banana powder and hypereasy liquid liner  maybellinepartner mnyitlook regram ,en,Makeup inspo for the holidays  truleytalentedbeauty created this festive look with fitmefoundation instantagerewind concealer lastingfix banana powder and hypereasy liquid liner  maybellinepartner mnyitlook regram 
1238,Powder so smooth Shop our powder fitmefoundation for blurred pores and lasting shine control Available in select Asian markets ,en,Powder so smooth Shop our powder fitmefoundation for blurred pores and lasting shine control Available in select Asian markets 
1239,superstayinkcrayon in own your empire  is a musthave for the holidays This lip crayon is easy to apply lasts up to  hours and has a builtin sharpener that allows you to keep the tip ultraprecise  Drop a  in the comments if youre snagging this lippie  ,en,superstayinkcrayon in own your empire  is a musthave for the holidays This lip crayon is easy to apply lasts up to  hours and has a builtin sharpener that allows you to keep the tip ultraprecise  Drop a  in the comments if youre snagging this lippie  
1240,Check out edelydesigns classic fall makeup routine  Recreate the look with Nudes Of New York Eyeshadow Palette fitmefoundation in warm honey glassspray instantagerewind concealer lastingfix banana powder skyhighmascara and liftergloss   maybellinepartner ,en,Check out edelydesigns classic fall makeup routine  Recreate the look with Nudes Of New York Eyeshadow Palette fitmefoundation in warm honey glassspray instantagerewind concealer lastingfix banana powder skyhighmascara and liftergloss   maybellinepartner 
1241,BEHIND THE SCENES at our liftergloss Quartzd photoshoot Comment below if youve tried these hydrating lippies  which is your fave shade ,en,BEHIND THE SCENES at our liftergloss Quartzd photoshoot Comment below if youve tried these hydrating lippies  which is your fave shade 
1242,Built In Sharpener Shop our superstayinkcrayon Brooklyn Blush edition for the same pigment wear and definition you love now in NEW blush inspired shades ,en,Built In Sharpener Shop our superstayinkcrayon Brooklyn Blush edition for the same pigment wear and definition you love now in NEW blush inspired shades 
1243,glambymykaila completes her holiday slay with greatlash mascara  This mascara features a lash doubling formula that allows you to continue building volume onto your lashes until you achieve the desired look Tag a friend that loves fulllooking lashes   maybellinepartner mnyitlook ,en,glambymykaila completes her holiday slay with greatlash mascara  This mascara features a lash doubling formula that allows you to continue building volume onto your lashes until you achieve the desired look Tag a friend that loves fulllooking lashes   maybellinepartner mnyitlook 
1244,You perfect holiday lips are HERE Top to bottom here are shades break the ceiling make moves and check yourselffrom our superstayinkcrayon Brooklyn Blush edition Comment your fave shade below ,en,You perfect holiday lips are HERE Top to bottom here are shades break the ceiling make moves and check yourselffrom our superstayinkcrayon Brooklyn Blush edition Comment your fave shade below 
1245,alissajanay in our fitmefoundation shade natural beige    This onthego packaging is available exclusively amazon Drop a  down below if youll be adding this mattifying yet lightweight foundation to your cart    maybellinepartner ,en,alissajanay in our fitmefoundation shade natural beige    This onthego packaging is available exclusively amazon Drop a  down below if youll be adding this mattifying yet lightweight foundation to your cart    maybellinepartner 
1246,Our Limited Edition Holiday kits are the perfect stocking stuffers  The best sellers gift set includes a fullsize liftergloss AND skyhighmascara Available NOW target Comment below and let us know which set youll be snagging  ,en,Our Limited Edition Holiday kits are the perfect stocking stuffers  The best sellers gift set includes a fullsize liftergloss AND skyhighmascara Available NOW target Comment below and let us know which set youll be snagging  
1247,Turn up your lash VOLUME with our Colossal CurlBounce Mascara This curled wand separates and curls each lash while the formula provides a lasting hold to keep your lashes lifted all day long Shop it today online ,en,Turn up your lash VOLUME with our Colossal CurlBounce Mascara This curled wand separates and curls each lash while the formula provides a lasting hold to keep your lashes lifted all day long Shop it today online 
1248,Which shade would you wear from our superstayinkcrayon Brooklyn Blush edition Drive the future Break the ceiling or Pave the road Comment below ,en,Which shade would you wear from our superstayinkcrayon Brooklyn Blush edition Drive the future Break the ceiling or Pave the road Comment below 
1249,asmrmakeup  GLAM vs FRESH FACED makeup Comment which look is your fave below nadina_ioana  maybellinepartner ,en,asmrmakeup  GLAM vs FRESH FACED makeup Comment which look is your fave below nadina_ioana  maybellinepartner 
1250,The season of gifting is here   Now ultabeauty Buy  Maybelline products and you get one FREE   Dont miss your chance to snag our Ulta exclusive in glow perfector AND free goodies   The offer is valid until  ,en,The season of gifting is here   Now ultabeauty Buy  Maybelline products and you get one FREE   Dont miss your chance to snag our Ulta exclusive in glow perfector AND free goodies   The offer is valid until  
1251,Sleigh your holiday glam with superstaymatteink liquid lipstick in the shade dancer  Shop this maskproof lippie  at your local drug store today  ,en,Sleigh your holiday glam with superstaymatteink liquid lipstick in the shade dancer  Shop this maskproof lippie  at your local drug store today  
1252,Turn up the VOLUME with our new Colossal curlbounce mascara This formula has memory curl technology to hold your lifted lashes in place all day long with out falling or flaking Drop a  below if youre excited to try ,en,Turn up the VOLUME with our new Colossal curlbounce mascara This formula has memory curl technology to hold your lifted lashes in place all day long with out falling or flaking Drop a  below if youre excited to try 
1253,Youyes YOU can do this liner look We know it doesnt look easy but our Tattoo Studio smokey gel liner was build to glide on smooth  easily for a precise liner look that lasts all day PRO TIP add a touch of makeup remover to a pointed qtip for an extra sharp line or to clean up any mistakes You got this ,en,Youyes YOU can do this liner look We know it doesnt look easy but our Tattoo Studio smokey gel liner was build to glide on smooth  easily for a precise liner look that lasts all day PRO TIP add a touch of makeup remover to a pointed qtip for an extra sharp line or to clean up any mistakes You got this 
1254,We have the perfect red lippie for YOU Our Spiced Edition superstayinkcrayon and superstaymatteink collection include a variety of raw terracottas spiced reds and earthtoned matte shades  Use our virtual tryon tool at Maybellinecom to find the most flattering shade for your skin tone ,en,We have the perfect red lippie for YOU Our Spiced Edition superstayinkcrayon and superstaymatteink collection include a variety of raw terracottas spiced reds and earthtoned matte shades  Use our virtual tryon tool at Maybellinecom to find the most flattering shade for your skin tone 
1255,Going out to a holiday party friendsmas or date night mini_marley has got you covered with this universal glam that is perfect for any occasion  Get the look with some of our bestselling products such as fitmefoundation Tattoo Studio H Brow Pencil  Tattoo Studio Smokey Gel Liner superstaymatteink in seductress and  liftergloss in moon  maybellinepartner mnyitlook regram ,en,Going out to a holiday party friendsmas or date night mini_marley has got you covered with this universal glam that is perfect for any occasion  Get the look with some of our bestselling products such as fitmefoundation Tattoo Studio H Brow Pencil  Tattoo Studio Smokey Gel Liner superstaymatteink in seductress and  liftergloss in moon  maybellinepartner mnyitlook regram 
1256,liftergloss shade HEAT Keep your lips hydrated and plump this winter with our Hyaluronic Acid infused formula Share with a friend who needs to try ,en,liftergloss shade HEAT Keep your lips hydrated and plump this winter with our Hyaluronic Acid infused formula Share with a friend who needs to try 
1257,Its RED LIP season Shop our superstaymatteink shade pioneer for H of transferproof wear ,en,Its RED LIP season Shop our superstaymatteink shade pioneer for H of transferproof wear 
1258,Which mascara are you using to complete your Holiday Glam skyhighmascara or lashsensational  Comment below  ,en,Which mascara are you using to complete your Holiday Glam skyhighmascara or lashsensational  Comment below  
1259,nessasunshine achieves the look of curled and voluminous lashes with CurlBounce mascara   Tag a friend who needs to try below   maybellinepartner ,en,nessasunshine achieves the look of curled and voluminous lashes with CurlBounce mascara   Tag a friend who needs to try below   maybellinepartner 
1260,Mattifying and lightweight Our ultimatte NeoNeautrals collection offers a warm range of neutral yet edgy shades that are made with highimpact pigments Comment a   down below if youll be picking it up on your next drug store run   ,en,Mattifying and lightweight Our ultimatte NeoNeautrals collection offers a warm range of neutral yet edgy shades that are made with highimpact pigments Comment a   down below if youll be picking it up on your next drug store run   
1261,Looking for the perfect lippie   Well look no further  Our ultimatte NeoNeutrals collection features  NEW earthtoneinspired shades Available in a slim luxe bullet for easy application Click on the link in our bio to shop  Shown here is the shade more blonde ,en,Looking for the perfect lippie   Well look no further  Our ultimatte NeoNeutrals collection features  NEW earthtoneinspired shades Available in a slim luxe bullet for easy application Click on the link in our bio to shop  Shown here is the shade more blonde 
1262,HOLIDAY LOOK INSPO is here Get this bold lip and liner look with our superstaymatteink liquid lipstick shade Pioneer superstayfoundation and Tattoo Studio Smokey Gel pencil ,en,HOLIDAY LOOK INSPO is here Get this bold lip and liner look with our superstaymatteink liquid lipstick shade Pioneer superstayfoundation and Tattoo Studio Smokey Gel pencil 
1263,BRRR Keep your pout hydrated and plump this holiday season with our liftergloss lippies Formulated with hyaluronic acid theyll treat your lips as you wear Shown here is shade ice ,en,BRRR Keep your pout hydrated and plump this holiday season with our liftergloss lippies Formulated with hyaluronic acid theyll treat your lips as you wear Shown here is shade ice 
1264,liftergloss shade BRASS Drop a  below if youd wear this warm shimmery shade from our Quartzd collection ,en,liftergloss shade BRASS Drop a  below if youd wear this warm shimmery shade from our Quartzd collection 
1265,For long lifted lashes nessasunshine completes her festive glam with curlbounce  Double tap if youll be picking up this new mascara on your next drug store run  maybellinepartner ,en,For long lifted lashes nessasunshine completes her festive glam with curlbounce  Double tap if youll be picking up this new mascara on your next drug store run  maybellinepartner 
1266,CHOOSE YOUR PLAYER bold lip bold liner or sparkly lid Which of these three looks are you rocking to the holiday party Comment below Get the looks with our superstaymatteink lippie liftergloss Tattoo Studio liner  superstayfoundation ,en,CHOOSE YOUR PLAYER bold lip bold liner or sparkly lid Which of these three looks are you rocking to the holiday party Comment below Get the looks with our superstaymatteink lippie liftergloss Tattoo Studio liner  superstayfoundation 
1267,The perfect red lipstick to match any Holiday look  Head to Maybellinecom to virtually try on our maskproof liquid lipsticks  ,en,The perfect red lipstick to match any Holiday look  Head to Maybellinecom to virtually try on our maskproof liquid lipsticks  
1268,Achieve long lifted lashes this holiday with our curlbounce mascara Formulated with memory curl technology to curl your lashes and hold them in place all day long Now available online AND at your local drug store kilennyk maybellinepartner regram ,en,Achieve long lifted lashes this holiday with our curlbounce mascara Formulated with memory curl technology to curl your lashes and hold them in place all day long Now available online AND at your local drug store kilennyk maybellinepartner regram 
1269,liftergloss shade reef  Stay tuned for MORE shades of this ICONIC gloss coming soon Can you guess what they are below Hint  ,en,liftergloss shade reef  Stay tuned for MORE shades of this ICONIC gloss coming soon Can you guess what they are below Hint  
1270,Double tap if you rock bronzy glams all year round  mariasgoldenmakeup achieved the look with instantagerewind concealer fitmefoundation lastingfix banana powder liftergloss in crystal maybellinepartner ,en,Double tap if you rock bronzy glams all year round  mariasgoldenmakeup achieved the look with instantagerewind concealer fitmefoundation lastingfix banana powder liftergloss in crystal maybellinepartner 
1271,Get LIMITLESS length this NEW YEAR with our skyhighmascara now available in our NEW Cosmic Black shade This  deep inky shade will stand out through any glittery bold shadow look you have on  this NYE celebration Tag a friend below that needs to try ,en,Get LIMITLESS length this NEW YEAR with our skyhighmascara now available in our NEW Cosmic Black shade This  deep inky shade will stand out through any glittery bold shadow look you have on  this NYE celebration Tag a friend below that needs to try 
1272,NEW Introducing the liftergloss BRONZED collection Top off your lips with these  sunkissed shades copper sun bronze gold  rust Drop a  below if youre excited to try ,en,NEW Introducing the liftergloss BRONZED collection Top off your lips with these  sunkissed shades copper sun bronze gold  rust Drop a  below if youre excited to try 
1273,Just in time for the New Year Shop these stunning NEW shades from our liftergoss Bronzed collection The same hydrating formula you know  love now available in  new bronze tones tag a friend below that needs to try ,en,Just in time for the New Year Shop these stunning NEW shades from our liftergoss Bronzed collection The same hydrating formula you know  love now available in  new bronze tones tag a friend below that needs to try 
1274,Which shade are you grabbing from our NEW liftergloss BRONZED collection Comment below Top to bottom sun bronze gold rust copper ,en,Which shade are you grabbing from our NEW liftergloss BRONZED collection Comment below Top to bottom sun bronze gold rust copper 
1275,Beautiful glam on a budget  Get safai New Years Eve look with fitmefoundation fitmeconcealer line express liner and expert wear eyeshadow quad  maybellinepartner mnyitlook regram ,en,Beautiful glam on a budget  Get safai New Years Eve look with fitmefoundation fitmeconcealer line express liner and expert wear eyeshadow quad  maybellinepartner mnyitlook regram 
1276,NEW YEARS LOOK INSPO Get this bold wing with our Tattoo Studio liner  skyhighmascara Share with a friend whos outfit will go with this look ,en,NEW YEARS LOOK INSPO Get this bold wing with our Tattoo Studio liner  skyhighmascara Share with a friend whos outfit will go with this look 
1277,Makeup inspo for your New Years Eve look  alissajanay is wearing fitmefoundation instantagerewind concealer Fitmeblush citybronzer and tattoo studio sharable liner in deep teal and rich amethyst  Maybellinepartner ,en,Makeup inspo for your New Years Eve look  alissajanay is wearing fitmefoundation instantagerewind concealer Fitmeblush citybronzer and tattoo studio sharable liner in deep teal and rich amethyst  Maybellinepartner 
1278,What was your favorite launch of  Comment below Shown here are some of our fan faves like our skyhighmascara ultimatte lippies and liftergloss ,en,What was your favorite launch of  Comment below Shown here are some of our fan faves like our skyhighmascara ultimatte lippies and liftergloss 
1279,LIFTERGLOSS shade rust Get a shimmering red for the holidays with our NEW bronzed collection shades ,en,LIFTERGLOSS shade rust Get a shimmering red for the holidays with our NEW bronzed collection shades 
1280,Heading into the new year with our tried and true superstaymatteink lippies Comment your goto shade below ,en,Heading into the new year with our tried and true superstaymatteink lippies Comment your goto shade below 
1281,These swatches of our NEW liftergloss bronzed collection are stunning  Shown here is tashjanecollins in the shades sun gold bronze copper and rust  Which shade are you most excited to try Let us know in the comments below   maybellinepartner ,en,These swatches of our NEW liftergloss bronzed collection are stunning  Shown here is tashjanecollins in the shades sun gold bronze copper and rust  Which shade are you most excited to try Let us know in the comments below   maybellinepartner 
1282,For longwear makeup and a lightweight finish superstayactivewear has you covered This foundation delivers up to  hours of wear that feels light as air and does not transfer Drop your shade in the comments  ,en,For longwear makeup and a lightweight finish superstayactivewear has you covered This foundation delivers up to  hours of wear that feels light as air and does not transfer Drop your shade in the comments  
1283,Brown or black liner Drop the heart below of which shade you are feeling in  Shown here is our Tattoo Studio liner  Nudes of New York eyeshadow palette ,en,Brown or black liner Drop the heart below of which shade you are feeling in  Shown here is our Tattoo Studio liner  Nudes of New York eyeshadow palette 
